title,summary,authors,published,updated,url,pdf_url,matched_query,year
"Toward a Full-Stack Co-Simulation Platform for Testing of Automated
  Driving Systems","Virtual testing has emerged as an effective approach to accelerate the
deployment of automated driving systems. Nevertheless, existing simulation
toolchains encounter difficulties in integrating rapid, automated scenario
generation with simulation environments supporting advanced automated driving
capabilities. To address this limitation, a full-stack toolchain is presented,
enabling automatic scenario generation from real-world datasets and efficient
validation through a co-simulation platform based on CarMaker, ROS, and Apollo.
The simulation results demonstrate the effectiveness of the proposed toolchain.
A demonstration video showcasing the toolchain is available at the provided
link: https://youtu.be/taJw_-CmSiY.","Dong Bi, Yongqi Zhao, Zhengguo Gu, Tomislav Mihalj, Jia Hu, Arno Eichberger",2025-07-09T14:19:58Z,2025-07-09T14:19:58Z,http://arxiv.org/abs/2507.06884v1,http://arxiv.org/pdf/2507.06884v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Integrating Perceptions: A Human-Centered Physical Safety Model for
  Human-Robot Interaction","Ensuring safety in human-robot interaction (HRI) is essential to foster user
trust and enable the broader adoption of robotic systems. Traditional safety
models primarily rely on sensor-based measures, such as relative distance and
velocity, to assess physical safety. However, these models often fail to
capture subjective safety perceptions, which are shaped by individual traits
and contextual factors. In this paper, we introduce and analyze a parameterized
general safety model that bridges the gap between physical and perceived safety
by incorporating a personalization parameter, $\rho$, into the safety
measurement framework to account for individual differences in safety
perception. Through a series of hypothesis-driven human-subject studies in a
simulated rescue scenario, we investigate how emotional state, trust, and robot
behavior influence perceived safety. Our results show that $\rho$ effectively
captures meaningful individual differences, driven by affective responses,
trust in task consistency, and clustering into distinct user types.
Specifically, our findings confirm that predictable and consistent robot
behavior as well as the elicitation of positive emotional states, significantly
enhance perceived safety. Moreover, responses cluster into a small number of
user types, supporting adaptive personalization based on shared safety models.
Notably, participant role significantly shapes safety perception, and repeated
exposure reduces perceived safety for participants in the casualty role,
emphasizing the impact of physical interaction and experiential change. These
findings highlight the importance of adaptive, human-centered safety models
that integrate both psychological and behavioral dimensions, offering a pathway
toward more trustworthy and effective HRI in safety-critical domains.","Pranav Pandey, Ramviyas Parasuraman, Prashant Doshi",2025-07-09T09:47:05Z,2025-07-09T09:47:05Z,http://arxiv.org/abs/2507.06700v1,http://arxiv.org/pdf/2507.06700v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
Image-driven Robot Drawing with Rapid Lognormal Movements,"Large image generation and vision models, combined with differentiable
rendering technologies, have become powerful tools for generating paths that
can be drawn or painted by a robot. However, these tools often overlook the
intrinsic physicality of the human drawing/writing act, which is usually
executed with skillful hand/arm gestures. Taking this into account is important
for the visual aesthetics of the results and for the development of closer and
more intuitive artist-robot collaboration scenarios. We present a method that
bridges this gap by enabling gradient-based optimization of natural human-like
motions guided by cost functions defined in image space. To this end, we use
the sigma-lognormal model of human hand/arm movements, with an adaptation that
enables its use in conjunction with a differentiable vector graphics (DiffVG)
renderer. We demonstrate how this pipeline can be used to generate feasible
trajectories for a robot by combining image-driven objectives with a
minimum-time smoothing criterion. We demonstrate applications with generation
and robotic reproduction of synthetic graffiti as well as image abstraction.","Daniel Berio, Guillaume Clivaz, Michael Stroh, Oliver Deussen, Réjean Plamondon, Sylvain Calinon, Frederic Fol Leymarie",2025-07-03T20:51:27Z,2025-07-03T20:51:27Z,http://arxiv.org/abs/2507.03166v1,http://arxiv.org/pdf/2507.03166v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
Personalised Explanations in Long-term Human-Robot Interactions,"In the field of Human-Robot Interaction (HRI), a fundamental challenge is to
facilitate human understanding of robots. The emerging domain of eXplainable
HRI (XHRI) investigates methods to generate explanations and evaluate their
impact on human-robot interactions. Previous works have highlighted the need to
personalise the level of detail of these explanations to enhance usability and
comprehension. Our paper presents a framework designed to update and retrieve
user knowledge-memory models, allowing for adapting the explanations' level of
detail while referencing previously acquired concepts. Three architectures
based on our proposed framework that use Large Language Models (LLMs) are
evaluated in two distinct scenarios: a hospital patrolling robot and a kitchen
assistant robot. Experimental results demonstrate that a two-stage
architecture, which first generates an explanation and then personalises it, is
the framework architecture that effectively reduces the level of detail only
when there is related user knowledge.","Ferran Gebellí, Anaís Garrell, Jan-Gerrit Habekost, Séverin Lemaignan, Stefan Wermter, Raquel Ros",2025-07-03T10:40:39Z,2025-07-03T10:40:39Z,http://arxiv.org/abs/2507.03049v1,http://arxiv.org/pdf/2507.03049v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Effective Explanations for Belief-Desire-Intention Robots: When and What
  to Explain","When robots perform complex and context-dependent tasks in our daily lives,
deviations from expectations can confuse users. Explanations of the robot's
reasoning process can help users to understand the robot intentions. However,
when to provide explanations and what they contain are important to avoid user
annoyance. We have investigated user preferences for explanation demand and
content for a robot that helps with daily cleaning tasks in a kitchen. Our
results show that users want explanations in surprising situations and prefer
concise explanations that clearly state the intention behind the confusing
action and the contextual factors that were relevant to this decision. Based on
these findings, we propose two algorithms to identify surprising actions and to
construct effective explanations for Belief-Desire-Intention (BDI) robots. Our
algorithms can be easily integrated in the BDI reasoning process and pave the
way for better human-robot interaction with context- and user-specific
explanations.","Cong Wang, Roberto Calandra, Verena Klös",2025-07-02T12:02:07Z,2025-07-02T12:02:07Z,http://arxiv.org/abs/2507.02016v1,http://arxiv.org/pdf/2507.02016v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
Online Human Action Detection during Escorting,"The deployment of robot assistants in large indoor spaces has seen
significant growth, with escorting tasks becoming a key application. However,
most current escorting robots primarily rely on navigation-focused strategies,
assuming that the person being escorted will follow without issue. In crowded
environments, this assumption often falls short, as individuals may struggle to
keep pace, become obstructed, get distracted, or need to stop unexpectedly. As
a result, conventional robotic systems are often unable to provide effective
escorting services due to their limited understanding of human movement
dynamics. To address these challenges, an effective escorting robot must
continuously detect and interpret human actions during the escorting process
and adjust its movement accordingly. However, there is currently no existing
dataset designed specifically for human action detection in the context of
escorting. Given that escorting often occurs in crowded environments, where
other individuals may enter the robot's camera view, the robot also needs to
identify the specific human it is escorting (the subject) before predicting
their actions. Since no existing model performs both person re-identification
and action prediction in real-time, we propose a novel neural network
architecture that can accomplish both tasks. This enables the robot to adjust
its speed dynamically based on the escortee's movements and seamlessly resume
escorting after any disruption. In comparative evaluations against strong
baselines, our system demonstrates superior efficiency and effectiveness,
showcasing its potential to significantly improve robotic escorting services in
complex, real-world scenarios.","Siddhartha Mondal, Avik Mitra, Chayan Sarkar",2025-06-30T07:25:31Z,2025-06-30T07:25:31Z,http://arxiv.org/abs/2506.23573v1,http://arxiv.org/pdf/2506.23573v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
Bootstrapping Human-Like Planning via LLMs,"Robot end users increasingly require accessible means of specifying tasks for
robots to perform. Two common end-user programming paradigms include
drag-and-drop interfaces and natural language programming. Although natural
language interfaces harness an intuitive form of human communication,
drag-and-drop interfaces enable users to meticulously and precisely dictate the
key actions of the robot's task. In this paper, we investigate the degree to
which both approaches can be combined. Specifically, we construct a large
language model (LLM)-based pipeline that accepts natural language as input and
produces human-like action sequences as output, specified at a level of
granularity that a human would produce. We then compare these generated action
sequences to another dataset of hand-specified action sequences. Although our
results reveal that larger models tend to outperform smaller ones in the
production of human-like action sequences, smaller models nonetheless achieve
satisfactory performance.","David Porfirio, Vincent Hsiao, Morgan Fine-Morris, Leslie Smith, Laura M. Hiatt",2025-06-27T20:00:51Z,2025-06-27T20:00:51Z,http://arxiv.org/abs/2506.22604v1,http://arxiv.org/pdf/2506.22604v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Evaluating Pointing Gestures for Target Selection in Human-Robot
  Collaboration","Pointing gestures are a common interaction method used in Human-Robot
Collaboration for various tasks, ranging from selecting targets to guiding
industrial processes. This study introduces a method for localizing pointed
targets within a planar workspace. The approach employs pose estimation, and a
simple geometric model based on shoulder-wrist extension to extract gesturing
data from an RGB-D stream. The study proposes a rigorous methodology and
comprehensive analysis for evaluating pointing gestures and target selection in
typical robotic tasks. In addition to evaluating tool accuracy, the tool is
integrated into a proof-of-concept robotic system, which includes object
detection, speech transcription, and speech synthesis to demonstrate the
integration of multiple modalities in a collaborative application. Finally, a
discussion over tool limitations and performance is provided to understand its
role in multimodal robotic systems. All developments are available at:
https://github.com/NMKsas/gesture_pointer.git.","Noora Sassali, Roel Pieters",2025-06-27T10:51:31Z,2025-06-27T10:51:31Z,http://arxiv.org/abs/2506.22116v1,http://arxiv.org/pdf/2506.22116v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"A Review of Personalisation in Human-Robot Collaboration and Future
  Perspectives Towards Industry 5.0","The shift in research focus from Industry 4.0 to Industry 5.0 (I5.0) promises
a human-centric workplace, with social and well-being values at the centre of
technological implementation. Human-Robot Collaboration (HRC) is a core aspect
of I5.0 development, with an increase in adaptive and personalised interactions
and behaviours. This review investigates recent advancements towards
personalised HRC, where user-centric adaption is key. There is a growing trend
for adaptable HRC research, however there lacks a consistent and unified
approach. The review highlights key research trends on which personal factors
are considered, workcell and interaction design, and adaptive task completion.
This raises various key considerations for future developments, particularly
around the ethical and regulatory development of personalised systems, which
are discussed in detail.","James Fant-Male, Roel Pieters",2025-06-25T13:53:10Z,2025-06-25T13:53:10Z,http://arxiv.org/abs/2506.20447v1,http://arxiv.org/pdf/2506.20447v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Why Robots Are Bad at Detecting Their Mistakes: Limitations of
  Miscommunication Detection in Human-Robot Dialogue","Detecting miscommunication in human-robot interaction is a critical function
for maintaining user engagement and trust. While humans effortlessly detect
communication errors in conversations through both verbal and non-verbal cues,
robots face significant challenges in interpreting non-verbal feedback, despite
advances in computer vision for recognizing affective expressions. This
research evaluates the effectiveness of machine learning models in detecting
miscommunications in robot dialogue. Using a multi-modal dataset of 240
human-robot conversations, where four distinct types of conversational failures
were systematically introduced, we assess the performance of state-of-the-art
computer vision models. After each conversational turn, users provided feedback
on whether they perceived an error, enabling an analysis of the models' ability
to accurately detect robot mistakes. Despite using state-of-the-art models, the
performance barely exceeds random chance in identifying miscommunication, while
on a dataset with more expressive emotional content, they successfully
identified confused states. To explore the underlying cause, we asked human
raters to do the same. They could also only identify around half of the induced
miscommunications, similarly to our model. These results uncover a fundamental
limitation in identifying robot miscommunications in dialogue: even when users
perceive the induced miscommunication as such, they often do not communicate
this to their robotic conversation partner. This knowledge can shape
expectations of the performance of computer vision models and can help
researchers to design better human-robot conversations by deliberately
eliciting feedback where needed.","Ruben Janssens, Jens De Bock, Sofie Labat, Eva Verhelst, Veronique Hoste, Tony Belpaeme",2025-06-25T09:25:04Z,2025-06-25T09:25:04Z,http://arxiv.org/abs/2506.20268v1,http://arxiv.org/pdf/2506.20268v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
Mirror Eyes: Explainable Human-Robot Interaction at a Glance,"The gaze of a person tends to reflect their interest. This work explores what
happens when this statement is taken literally and applied to robots. Here we
present a robot system that employs a moving robot head with a screen-based eye
model that can direct the robot's gaze to points in physical space and present
a reflection-like mirror image of the attended region on top of each eye. We
conducted a user study with 33 participants, who were asked to instruct the
robot to perform pick-and-place tasks, monitor the robot's task execution, and
interrupt it in case of erroneous actions. Despite a deliberate lack of
instructions about the role of the eyes and a very brief system exposure,
participants felt more aware about the robot's information processing, detected
erroneous actions earlier, and rated the user experience higher when eye-based
mirroring was enabled compared to non-reflective eyes. These results suggest a
beneficial and intuitive utilization of the introduced method in cooperative
human-robot interaction.","Matti Krüger, Daniel Tanneberg, Chao Wang, Stephan Hasler, Michael Gienger",2025-06-23T10:06:26Z,2025-06-23T10:06:26Z,http://arxiv.org/abs/2506.18466v1,http://arxiv.org/pdf/2506.18466v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Optimizing Exploration with a New Uncertainty Framework for Active SLAM
  Systems","Accurate reconstruction of the environment is a central goal of Simultaneous
Localization and Mapping (SLAM) systems. However, the agent's trajectory can
significantly affect estimation accuracy. This paper presents a new method to
model map uncertainty in Active SLAM systems using an Uncertainty Map (UM). The
UM uses probability distributions to capture where the map is uncertain,
allowing Uncertainty Frontiers (UF) to be defined as key
exploration-exploitation objectives and potential stopping criteria. In
addition, the method introduces the Signed Relative Entropy (SiREn), based on
the Kullback-Leibler divergence, to measure both coverage and uncertainty
together. This helps balance exploration and exploitation through an
easy-to-understand parameter. Unlike methods that depend on particular SLAM
setups, the proposed approach is compatible with different types of sensors,
such as cameras, LiDARs, and multi-sensor fusion. It also addresses common
problems in exploration planning and stopping conditions. Furthermore,
integrating this map modeling approach with a UF-based planning system enables
the agent to autonomously explore open spaces, a behavior not previously
observed in the Active SLAM literature. Code and implementation details are
available as a ROS node, and all generated data are openly available for public
use, facilitating broader adoption and validation of the proposed approach.","Sebastian Sansoni, Javier Gimenez, Gastón Castro, Santiago Tosetti, Flavio Craparo",2025-06-21T18:12:41Z,2025-06-21T18:12:41Z,http://arxiv.org/abs/2506.17775v1,http://arxiv.org/pdf/2506.17775v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
See What I Mean? Expressiveness and Clarity in Robot Display Design,"Nonverbal visual symbols and displays play an important role in communication
when humans and robots work collaboratively. However, few studies have
investigated how different types of non-verbal cues affect objective task
performance, especially in a dynamic environment that requires real time
decision-making. In this work, we designed a collaborative navigation task
where the user and the robot only had partial information about the map on each
end and thus the users were forced to communicate with a robot to complete the
task. We conducted our study in a public space and recruited 37 participants
who randomly passed by our setup. Each participant collaborated with a robot
utilizing either animated anthropomorphic eyes and animated icons, or static
anthropomorphic eyes and static icons. We found that participants that
interacted with a robot with animated displays reported the greatest level of
trust and satisfaction; that participants interpreted static icons the best;
and that participants with a robot with static eyes had the highest completion
success. These results suggest that while animation can foster trust with
robots, human-robot communication can be optimized by the addition of familiar
static icons that may be easier for users to interpret. We published our code,
designed symbols, and collected results online at:
https://github.com/mattufts/huamn_Cozmo_interaction.","Matthew Ebisu, Hang Yu, Reuben Aronson, Elaine Short",2025-06-19T23:02:36Z,2025-06-19T23:02:36Z,http://arxiv.org/abs/2506.16643v1,http://arxiv.org/pdf/2506.16643v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Conversations with Andrea: Visitors' Opinions on Android Robots in a
  Museum","The android robot Andrea was set up at a public museum in Germany for six
consecutive days to have conversations with visitors, fully autonomously. No
specific context was given, so visitors could state their opinions regarding
possible use-cases in structured interviews, without any bias. Additionally the
44 interviewees were asked for their general opinions of the robot, their
reasons (not) to interact with it and necessary improvements for future use.
The android's voice and wig were changed between different days of operation to
give varying cues regarding its gender. This did not have a significant impact
on the positive overall perception of the robot. Most visitors want the robot
to provide information about exhibits in the future, while opinions on other
roles, like a receptionist, were both wanted and explicitly not wanted by
different visitors. Speaking more languages (than only English) and faster
response times were the improvements most desired. These findings from the
interviews are in line with an analysis of the system logs, which revealed,
that after chitchat and personal questions, most of the 4436 collected requests
asked for information related to the museum and to converse in a different
language. The valuable insights gained from these real-world interactions are
now used to improve the system to become a useful real-world application.","Marcel Heisler, Christian Becker-Asano",2025-06-18T15:30:20Z,2025-06-18T15:30:20Z,http://arxiv.org/abs/2506.22466v1,http://arxiv.org/pdf/2506.22466v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
I Know You're Listening: Adaptive Voice for HRI,"While the use of social robots for language teaching has been explored, there
remains limited work on a task-specific synthesized voices for language
teaching robots. Given that language is a verbal task, this gap may have severe
consequences for the effectiveness of robots for language teaching tasks. We
address this lack of L2 teaching robot voices through three contributions: 1.
We address the need for a lightweight and expressive robot voice. Using a
fine-tuned version of Matcha-TTS, we use emoji prompting to create an
expressive voice that shows a range of expressivity over time. The voice can
run in real time with limited compute resources. Through case studies, we found
this voice more expressive, socially appropriate, and suitable for long periods
of expressive speech, such as storytelling. 2. We explore how to adapt a
robot's voice to physical and social ambient environments to deploy our voices
in various locations. We found that increasing pitch and pitch rate in noisy
and high-energy environments makes the robot's voice appear more appropriate
and makes it seem more aware of its current environment. 3. We create an
English TTS system with improved clarity for L2 listeners using known
linguistic properties of vowels that are difficult for these listeners. We used
a data-driven, perception-based approach to understand how L2 speakers use
duration cues to interpret challenging words with minimal tense (long) and lax
(short) vowels in English. We found that the duration of vowels strongly
influences the perception for L2 listeners and created an ""L2 clarity mode"" for
Matcha-TTS that applies a lengthening to tense vowels while leaving lax vowels
unchanged. Our clarity mode was found to be more respectful, intelligible, and
encouraging than base Matcha-TTS while reducing transcription errors in these
challenging tense/lax minimal pairs.",Paige Tuttösí,2025-06-18T03:23:41Z,2025-07-30T07:40:35Z,http://arxiv.org/abs/2506.15107v2,http://arxiv.org/pdf/2506.15107v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
EmojiVoice: Towards long-term controllable expressivity in robot speech,"Humans vary their expressivity when speaking for extended periods to maintain
engagement with their listener. Although social robots tend to be deployed with
``expressive'' joyful voices, they lack this long-term variation found in human
speech. Foundation model text-to-speech systems are beginning to mimic the
expressivity in human speech, but they are difficult to deploy offline on
robots. We present EmojiVoice, a free, customizable text-to-speech (TTS)
toolkit that allows social roboticists to build temporally variable, expressive
speech on social robots. We introduce emoji-prompting to allow fine-grained
control of expressivity on a phase level and use the lightweight Matcha-TTS
backbone to generate speech in real-time. We explore three case studies: (1) a
scripted conversation with a robot assistant, (2) a storytelling robot, and (3)
an autonomous speech-to-speech interactive agent. We found that using varied
emoji prompting improved the perception and expressivity of speech over a long
period in a storytelling task, but expressive voice was not preferred in the
assistant use case.","Paige Tuttösí, Shivam Mehta, Zachary Syvenky, Bermet Burkanova, Gustav Eje Henter, Angelica Lim",2025-06-18T02:49:50Z,2025-07-30T12:12:48Z,http://arxiv.org/abs/2506.15085v2,http://arxiv.org/pdf/2506.15085v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Help or Hindrance: Understanding the Impact of Robot Communication in
  Action Teams","The human-robot interaction (HRI) field has recognized the importance of
enabling robots to interact with teams. Human teams rely on effective
communication for successful collaboration in time-sensitive environments.
Robots can play a role in enhancing team coordination through real-time
assistance. Despite significant progress in human-robot teaming research, there
remains an essential gap in how robots can effectively communicate with action
teams using multimodal interaction cues in time-sensitive environments. This
study addresses this knowledge gap in an experimental in-lab study to
investigate how multimodal robot communication in action teams affects workload
and human perception of robots. We explore team collaboration in a medical
training scenario where a robotic crash cart (RCC) provides verbal and
non-verbal cues to help users remember to perform iterative tasks and search
for supplies. Our findings show that verbal cues for object search tasks and
visual cues for task reminders reduce team workload and increase perceived ease
of use and perceived usefulness more effectively than a robot with no feedback.
Our work contributes to multimodal interaction research in the HRI field,
highlighting the need for more human-robot teaming research to understand best
practices for integrating collaborative robots in time-sensitive environments
such as in hospitals, search and rescue, and manufacturing applications.","Tauhid Tanjim, Jonathan St. George, Kevin Ching, Angelique Taylor",2025-06-10T15:19:26Z,2025-06-24T07:33:18Z,http://arxiv.org/abs/2506.08892v3,http://arxiv.org/pdf/2506.08892v3.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Human-Robot Teaming Field Deployments: A Comparison Between Verbal and
  Non-verbal Communication","Healthcare workers (HCWs) encounter challenges in hospitals, such as
retrieving medical supplies quickly from crash carts, which could potentially
result in medical errors and delays in patient care. Robotic crash carts (RCCs)
have shown promise in assisting healthcare teams during medical tasks through
guided object searches and task reminders. Limited exploration has been done to
determine what communication modalities are most effective and least disruptive
to patient care in real-world settings. To address this gap, we conducted a
between-subjects experiment comparing the RCC's verbal and non-verbal
communication of object search with a standard crash cart in resuscitation
scenarios to understand the impact of robot communication on workload and
attitudes toward using robots in the workplace. Our findings indicate that
verbal communication significantly reduced mental demand and effort compared to
visual cues and with a traditional crash cart. Although frustration levels were
slightly higher during collaborations with the robot compared to a traditional
cart, these research insights provide valuable implications for human-robot
teamwork in high-stakes environments.","Tauhid Tanjim, Promise Ekpo, Huajie Cao, Jonathan St. George, Kevin Ching, Hee Rin Lee, Angelique Taylor",2025-06-10T15:17:33Z,2025-06-24T07:24:29Z,http://arxiv.org/abs/2506.08890v2,http://arxiv.org/pdf/2506.08890v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Blending Participatory Design and Artificial Awareness for Trustworthy
  Autonomous Vehicles","Current robotic agents, such as autonomous vehicles (AVs) and drones, need to
deal with uncertain real-world environments with appropriate situational
awareness (SA), risk awareness, coordination, and decision-making. The SymAware
project strives to address this issue by designing an architecture for
artificial awareness in multi-agent systems, enabling safe collaboration of
autonomous vehicles and drones. However, these agents will also need to
interact with human users (drivers, pedestrians, drone operators), which in
turn requires an understanding of how to model the human in the interaction
scenario, and how to foster trust and transparency between the agent and the
human.
  In this work, we aim to create a data-driven model of a human driver to be
integrated into our SA architecture, grounding our research in the principles
of trustworthy human-agent interaction. To collect the data necessary for
creating the model, we conducted a large-scale user-centered study on human-AV
interaction, in which we investigate the interaction between the AV's
transparency and the users' behavior.
  The contributions of this paper are twofold: First, we illustrate in detail
our human-AV study and its findings, and second we present the resulting Markov
chain models of the human driver computed from the study's data. Our results
show that depending on the AV's transparency, the scenario's environment, and
the users' demographics, we can obtain significant differences in the model's
transitions.","Ana Tanevska, Ananthapathmanabhan Ratheesh Kumar, Arabinda Ghosh, Ernesto Casablanca, Ginevra Castellano, Sadegh Soudjani",2025-06-09T11:00:28Z,2025-06-09T11:00:28Z,http://arxiv.org/abs/2506.07633v1,http://arxiv.org/pdf/2506.07633v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Employing Laban Shape for Generating Emotionally and Functionally
  Expressive Trajectories in Robotic Manipulators","Successful human-robot collaboration depends on cohesive communication and a
precise understanding of the robot's abilities, goals, and constraints. While
robotic manipulators offer high precision, versatility, and productivity, they
exhibit expressionless and monotonous motions that conceal the robot's
intention, resulting in a lack of efficiency and transparency with humans. In
this work, we use Laban notation, a dance annotation language, to enable
robotic manipulators to generate trajectories with functional expressivity,
where the robot uses nonverbal cues to communicate its abilities and the
likelihood of succeeding at its task. We achieve this by introducing two novel
variants of Hesitant expressive motion (Spoke-Like and Arc-Like). We also
enhance the emotional expressivity of four existing emotive trajectories
(Happy, Sad, Shy, and Angry) by augmenting Laban Effort usage with Laban Shape.
The functionally expressive motions are validated via a human-subjects study,
where participants equate both variants of Hesitant motion with reduced robot
competency. The enhanced emotive trajectories are shown to be viewed as
distinct emotions using the Valence-Arousal-Dominance (VAD) spectrum,
corroborating the usage of Laban Shape.","Srikrishna Bangalore Raghu, Clare Lohrmann, Akshay Bakshi, Jennifer Kim, Jose Caraveo Herrera, Bradley Hayes, Alessandro Roncone",2025-05-16T21:58:19Z,2025-06-23T18:03:54Z,http://arxiv.org/abs/2505.11716v2,http://arxiv.org/pdf/2505.11716v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"MDF: Multi-Modal Data Fusion with CNN-Based Object Detection for
  Enhanced Indoor Localization Using LiDAR-SLAM","Indoor localization faces persistent challenges in achieving high accuracy,
particularly in GPS-deprived environments. This study unveils a cutting-edge
handheld indoor localization system that integrates 2D LiDAR and IMU sensors,
delivering enhanced high-velocity precision mapping, computational efficiency,
and real-time adaptability. Unlike 3D LiDAR systems, it excels with rapid
processing, low-cost scalability, and robust performance, setting new standards
for emergency response, autonomous navigation, and industrial automation.
Enhanced with a CNN-driven object detection framework and optimized through
Cartographer SLAM (simultaneous localization and mapping ) in ROS, the system
significantly reduces Absolute Trajectory Error (ATE) by 21.03%, achieving
exceptional precision compared to state-of-the-art approaches like SC-ALOAM,
with a mean x-position error of -0.884 meters (1.976 meters). The integration
of CNN-based object detection ensures robustness in mapping and localization,
even in cluttered or dynamic environments, outperforming existing methods by
26.09%. These advancements establish the system as a reliable, scalable
solution for high-precision localization in challenging indoor scenarios","Saqi Hussain Kalan, Boon Giin Lee, Wan-Young Chung",2025-05-13T09:34:55Z,2025-05-13T09:34:55Z,http://arxiv.org/abs/2505.08388v1,http://arxiv.org/pdf/2505.08388v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Work in Progress: Middleware-Transparent Callback Enforcement in
  Commoditized Component-Oriented Real-time Systems","Real-time scheduling in commoditized component-oriented real-time systems,
such as ROS 2 systems on Linux, has been studied under nested scheduling: OS
thread scheduling and middleware layer scheduling (e.g., ROS 2 Executor).
However, by establishing a persistent one-to-one correspondence between
callbacks and OS threads, we can ignore the middleware layer and directly apply
OS scheduling parameters (e.g., scheduling policy, priority, and affinity) to
individual callbacks. We propose a middleware model that enables this idea and
implements CallbackIsolatedExecutor as a novel ROS 2 Executor. We demonstrate
that the costs (user-kernel switches, context switches, and memory usage) of
CallbackIsolatedExecutor remain lower than those of the MultiThreadedExecutor,
regardless of the number of callbacks. Additionally, the cost of
CallbackIsolatedExecutor relative to SingleThreadedExecutor stays within a
fixed ratio (1.4x for inter-process and 5x for intra-process communication).
Future ROS 2 real-time scheduling research can avoid nested scheduling,
ignoring the existence of the middleware layer.","Takahiro Ishikawa-Aso, Atsushi Yano, Takuya Azumi, Shinpei Kato",2025-05-10T07:16:10Z,2025-05-10T07:16:10Z,http://arxiv.org/abs/2505.06546v1,http://arxiv.org/pdf/2505.06546v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
LLM-Land: Large Language Models for Context-Aware Drone Landing,"Autonomous landing is essential for drones deployed in emergency deliveries,
post-disaster response, and other large-scale missions. By enabling
self-docking on charging platforms, it facilitates continuous operation and
significantly extends mission endurance. However, traditional approaches often
fall short in dynamic, unstructured environments due to limited semantic
awareness and reliance on fixed, context-insensitive safety margins. To address
these limitations, we propose a hybrid framework that integrates large language
model (LLMs) with model predictive control (MPC). Our approach begins with a
vision-language encoder (VLE) (e.g., BLIP), which transforms real-time images
into concise textual scene descriptions. These descriptions are processed by a
lightweight LLM (e.g., Qwen 2.5 1.5B or LLaMA 3.2 1B) equipped with
retrieval-augmented generation (RAG) to classify scene elements and infer
context-aware safety buffers, such as 3 meters for pedestrians and 5 meters for
vehicles. The resulting semantic flags and unsafe regions are then fed into an
MPC module, enabling real-time trajectory replanning that avoids collisions
while maintaining high landing precision. We validate our framework in the
ROS-Gazebo simulator, where it consistently outperforms conventional
vision-based MPC baselines. Our results show a significant reduction in
near-miss incidents with dynamic obstacles, while preserving accurate landings
in cluttered environments.","Siwei Cai, Yuwei Wu, Lifeng Zhou",2025-05-09T19:55:22Z,2025-05-09T19:55:22Z,http://arxiv.org/abs/2505.06399v1,http://arxiv.org/pdf/2505.06399v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
