title,summary,authors,published,updated,url,pdf_url,matched_query,year
"Modular Customizable ROS-Based Framework for Rapid Development of Social
  Robots","Developing socially competent robots requires tight integration of robotics,
computer vision, speech processing, and web technologies. We present the
Socially-interactive Robot Software platform (SROS), an open-source framework
addressing this need through a modular layered architecture. SROS bridges the
Robot Operating System (ROS) layer for mobility with web and Android interface
layers using standard messaging and APIs. Specialized perceptual and
interactive skills are implemented as ROS services for reusable deployment on
any robot. This facilitates rapid prototyping of collaborative behaviors that
synchronize perception with physical actuation. We experimentally validated
core SROS technologies including computer vision, speech processing, and GPT2
autocomplete speech implemented as plug-and-play ROS services. Modularity is
demonstrated through the successful integration of an additional ROS package,
without changes to hardware or software platforms. The capabilities enabled
confirm SROS's effectiveness in developing socially interactive robots through
synchronized cross-domain interaction. Through demonstrations showing
synchronized multimodal behaviors on an example platform, we illustrate how the
SROS architectural approach addresses shortcomings of previous work by lowering
barriers for researchers to advance the state-of-the-art in adaptive,
collaborative customizable human-robot systems through novel applications
integrating perceptual and social abilities.","Mahta Akhyani, Hadi Moradi",2023-11-27T12:54:20Z,2023-11-27T12:54:20Z,http://arxiv.org/abs/2311.15780v1,http://arxiv.org/pdf/2311.15780v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"Racing With ROS 2 A Navigation System for an Autonomous Formula Student
  Race Car","The advent of autonomous vehicle technologies has significantly impacted
various sectors, including motorsport, where Formula Student and Formula:
Society of Automotive Engineers introduced autonomous racing classes. These
offer new challenges to aspiring engineers, including the team at QUT
Motorsport, but also raise the entry barrier due to the complexity of
high-speed navigation and control. This paper presents an open-source solution
using the Robot Operating System 2, specifically its open-source navigation
stack, to address these challenges in autonomous Formula Student race cars. We
compare off-the-shelf navigation libraries that this stack comprises of against
traditional custom-made programs developed by QUT Motorsport to evaluate their
applicability in autonomous racing scenarios and integrate them onto an
autonomous race car. Our contributions include quantitative and qualitative
comparisons of these packages against traditional navigation solutions, aiming
to lower the entry barrier for autonomous racing. This paper also serves as a
comprehensive tutorial for teams participating in similar racing disciplines
and other autonomous mobile robot applications.","Alastair Bradford, Grant van Breda, Tobias Fischer",2023-11-24T04:40:26Z,2023-11-24T04:40:26Z,http://arxiv.org/abs/2311.14276v1,http://arxiv.org/pdf/2311.14276v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"The Otbot project: Dynamic modelling, parameter identification, and
  motion control of an omnidirectional tire-wheeled robot","In recent years, autonomous mobile platforms are finding an increasing range
of applications in inspection or surveillance tasks, or to the transport of
objects, in places such as smart warehouses, factories or hospitals. In these
environments it is useful for the robot to have omnidirectional capability in
the plane, so it can navigate through narrow or cluttered areas, or make
position and orientation changes without having to maneuver. While this
capability is usually achieved with directional sliding wheels, this work
studies a particular robot that achieves omnidirectionality using conventional
wheels, which are easier to manufacture and maintain, and support larger loads
in general. This robot, which we call ``Otbot'' (for omnidirectional
tire-wheeled robot), was already conceived in the late 1990s, but all the
controllers that have been proposed for it are based on purely kinematic models
so far. These controllers may be sufficient if the robot is light, or if its
motors are powerful, but on platforms that have to carry large loads, or that
have more limited motors, it is necessary to resort to control laws based on
dynamic models if the full acceleration capacities are to be exploited. This
work develops a dynamic model of Otbot, proposes a plausible methodology to
identify its parameters, and designs a control law that, using this model, is
able to track prescribed trajectories in an accurate and robust manner.","Pere Giró, Enric Celaya, Lluís Ros",2023-11-17T19:31:32Z,2023-11-17T19:31:32Z,http://arxiv.org/abs/2311.10834v1,http://arxiv.org/pdf/2311.10834v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"Collaborative Goal Tracking of Multiple Mobile Robots Based on Geometric
  Graph Neural Network","Multiple mobile robots play a significant role in various spatially
distributed tasks.In unfamiliar and non-repetitive scenarios, reconstructing
the global map is time-inefficient and sometimes unrealistic. Hence, research
has focused on achieving real-time collaborative planning by utilizing sensor
data from multiple robots located at different positions, all without relying
on a global map.This paper introduces a Multi-Robot collaborative Path Planning
method based on Geometric Graph Neural Network (MRPP-GeoGNN). We extract the
features of each neighboring robot's sensory data and integrate the relative
positions of neighboring robots into each interaction layer to incorporate
obstacle information along with location details using geometric feature
encoders. After that, a MLP layer is used to map the amalgamated local features
to multiple forward directions for the robot's actual movement. We generated
expert data in ROS to train the network and carried out both simulations and
physical experiments to validate the effectiveness of the proposed method.
Simulation results demonstrate an approximate 5% improvement in accuracy
compared to the model based solely on CNN on expert datasets. The success rate
is enhanced by about 4% compared to CNN, and the flowtime increase is reduced
by approximately 18% in the ROS test, surpassing other GNN models. Besides, the
proposed method is able to leverage neighbor's information and greatly improves
path efficiency in real-world scenarios.","Weining Lu, Qingquan Lin, Litong Meng, Chenxi Li, Bin Liang",2023-11-13T06:40:31Z,2024-11-17T15:07:34Z,http://arxiv.org/abs/2311.07105v3,http://arxiv.org/pdf/2311.07105v3.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"AdaptiX -- A Transitional XR Framework for Development and Evaluation of
  Shared Control Applications in Assistive Robotics","With the ongoing efforts to empower people with mobility impairments and the
increase in technological acceptance by the general public, assistive
technologies, such as collaborative robotic arms, are gaining popularity. Yet,
their widespread success is limited by usability issues, specifically the
disparity between user input and software control along the autonomy continuum.
To address this, shared control concepts provide opportunities to combine the
targeted increase of user autonomy with a certain level of computer assistance.
This paper presents the free and open-source AdaptiX XR framework for
developing and evaluating shared control applications in a high-resolution
simulation environment. The initial framework consists of a simulated robotic
arm with an example scenario in Virtual Reality (VR), multiple standard control
interfaces, and a specialized recording/replay system. AdaptiX can easily be
extended for specific research needs, allowing Human-Robot Interaction (HRI)
researchers to rapidly design and test novel interaction methods, intervention
strategies, and multi-modal feedback techniques, without requiring an actual
physical robotic arm during the early phases of ideation, prototyping, and
evaluation. Also, a Robot Operating System (ROS) integration enables the
controlling of a real robotic arm in a PhysicalTwin approach without any
simulation-reality gap. Here, we review the capabilities and limitations of
AdaptiX in detail and present three bodies of research based on the framework.
AdaptiX can be accessed at https://adaptix.robot-research.de.","Max Pascher, Felix Ferdinand Goldau, Kirill Kronhardt, Udo Frese, Jens Gerken",2023-10-24T14:44:41Z,2024-05-17T16:43:15Z,http://arxiv.org/abs/2310.15887v3,http://arxiv.org/pdf/2310.15887v3.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"Socially reactive navigation models for mobile robots in dynamic
  environments","The objective of this work is to expand upon previous works, considering
socially acceptable behaviours within robot navigation and interaction, and
allow a robot to closely approach static and dynamic individuals or groups. The
space models developed in this dissertation are adaptive, that is, capable of
changing over time to accommodate the changing circumstances often existent
within a social environment. The space model's parameters' adaptation occurs
with the end goal of enabling a close interaction between humans and robots and
is thus capable of taking into account not only the arrangement of the groups,
but also the basic characteristics of the robot itself. This work also further
develops a preexisting approach pose estimation algorithm in order to better
guarantee the safety and comfort of the humans involved in the interaction, by
taking into account basic human sensibilities. The algorithms are integrated
into ROS's navigation system through the use of the $costmap2d$ and the
$move\_base$ packages. The space model adaptation is tested via comparative
evaluation against previous algorithms through the use of datasets. The entire
navigation system is then evaluated through both simulations (static and
dynamic) and real life situations (static). These experiments demonstrate that
the developed space model and approach pose estimation algorithms are capable
of enabling a robot to closely approach individual humans and groups, while
maintaining considerations for their comfort and sensibilities.","Ricarte Ribeiro, Plinio Moreno",2023-10-15T18:55:55Z,2023-10-15T18:55:55Z,http://arxiv.org/abs/2310.09916v1,http://arxiv.org/pdf/2310.09916v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"An MCTS-DRL Based Obstacle and Occlusion Avoidance Methodology in
  Robotic Follow-Ahead Applications","We propose a novel methodology for robotic follow-ahead applications that
address the critical challenge of obstacle and occlusion avoidance. Our
approach effectively navigates the robot while ensuring avoidance of collisions
and occlusions caused by surrounding objects. To achieve this, we developed a
high-level decision-making algorithm that generates short-term navigational
goals for the mobile robot. Monte Carlo Tree Search is integrated with a Deep
Reinforcement Learning method to enhance the performance of the decision-making
process and generate more reliable navigational goals. Through extensive
experimentation and analysis, we demonstrate the effectiveness and superiority
of our proposed approach in comparison to the existing follow-ahead
human-following robotic methods. Our code is available at
https://github.com/saharLeisiazar/follow-ahead-ros.","Sahar Leisiazar, Edward J. Park, Angelica Lim, Mo Chen",2023-09-28T22:42:37Z,2023-09-28T22:42:37Z,http://arxiv.org/abs/2309.16884v1,http://arxiv.org/pdf/2309.16884v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"Mapping Pipelines and Simultaneous Localization for Petrochemical
  Industry Robots","Inspecting petrochemical pipelines is challenging due to hazardous materials,
narrow diameters, and inaccessible locations. Mobile robots are promising for
autonomous pipeline inspection and mapping. This project aimed to simulate and
implement a robot capable of simultaneous localization and mapping (SLAM) in an
indoor maze-like environment representing simplified pipelines. The approach
involved simulating a differential drive robot in Gazebo/ROS, equipping it with
sensors, implementing SLAM using mapping, and path planning with move_base. A
physical robot was then built and tested by manually driving it in a
constructed maze while collecting sensor data and mapping. Sensor fusion of
wheel encoders, Kinect camera, and inertial measurement unit (IMU) data was
explored to improve odometry and mapping accuracy without encoders. The final
map had reasonable correspondence to the true maze despite lacking wheel
encoders. In summary, results show the feasibility of using ROS-based SLAM for
pipeline inspection if accounting for real-world complexities.",Mahta Akhyani,2023-09-28T21:46:56Z,2023-09-28T21:46:56Z,http://arxiv.org/abs/2311.11948v1,http://arxiv.org/pdf/2311.11948v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"PRIEST: Projection Guided Sampling-Based Optimization For Autonomous
  Navigation","Efficient navigation in unknown and dynamic environments is crucial for
expanding the application domain of mobile robots. The core challenge stems
from the nonavailability of a feasible global path for guiding
optimization-based local planners. As a result, existing local planners often
get trapped in poor local minima. In this paper, we present a novel optimizer
that can explore multiple homotopies to plan high-quality trajectories over
long horizons while still being fast enough for real-time applications. We
build on the gradient-free paradigm by augmenting the trajectory sampling
strategy with a projection optimization that guides the samples toward a
feasible region. As a result, our approach can recover from the frequently
encountered pathological cases wherein all the sampled trajectories lie in the
high-cost region. Furthermore, we also show that our projection optimization
has a highly parallelizable structure that can be easily accelerated over GPUs.
We push the state-of-the-art in the following respects. Over the navigation
stack of the Robot Operating System (ROS), we show an improvement of 7-13% in
success rate and up to two times in total travel time metric. On the same
benchmarks and metrics, our approach achieves up to 44% improvement over MPPI
and its recent variants. On simple point-to-point navigation tasks, our
optimizer is up to two times more reliable than SOTA gradient-based solvers, as
well as sampling-based approaches such as the Cross-Entropy Method (CEM) and
VPSTO. Codes: https://github.com/fatemeh-rastgar/PRIEST","Fatemeh Rastgar, Houman Masnavi, Basant Sharma, Alvo Aabloo, Jan Swevers, Arun Kumar Singh",2023-09-15T08:12:48Z,2023-09-15T08:12:48Z,http://arxiv.org/abs/2309.08235v1,http://arxiv.org/pdf/2309.08235v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"Robot-assisted Soil Apparent Electrical Conductivity Measurements in
  Orchards","Soil apparent electrical conductivity (ECa) is a vital metric in Precision
Agriculture and Smart Farming, as it is used for optimal water content
management, geological mapping, and yield prediction. Several existing methods
seeking to estimate soil electrical conductivity are available, including
physical soil sampling, ground sensor installation and monitoring, and the use
of sensors that can obtain proximal ECa estimates. However, such methods can be
either very laborious and/or too costly for practical use over larger field
canopies. Robot-assisted ECa measurements, in contrast, may offer a scalable
and cost-effective solution. In this work, we present one such solution that
involves a ground mobile robot equipped with a customized and adjustable
platform to hold an Electromagnetic Induction (EMI) sensor to perform
semi-autonomous and on-demand ECa measurements under various field conditions.
The platform is designed to be easily re-configurable in terms of sensor
placement; results from testing for traversability and robot-to-sensor
interference across multiple case studies help establish appropriate tradeoffs
for sensor placement. Further, a developed simulation software package enables
rapid and accessible estimation of terrain traversability in relation to
desired EMI sensor placement. Extensive experimental evaluation across
different fields demonstrates that the obtained robot-assisted ECa measurements
are of high linearity compared with the ground truth (data collected manually
by a handheld EMI sensor) by scoring more than $90\%$ in Pearson correlation
coefficient in both plot measurements and estimated ECa maps generated by
kriging interpolation. The proposed robotic solution supports autonomous
behavior development in the field since it utilizes the ROS navigation stack
along with the RTK GNSS positioning data and features various ranging sensors.","Dimitrios Chatziparaschis, Elia Scudiero, Konstantinos Karydis",2023-09-10T20:23:00Z,2023-09-10T20:23:00Z,http://arxiv.org/abs/2309.05128v1,http://arxiv.org/pdf/2309.05128v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"osmAG: Hierarchical Semantic Topometric Area Graph Maps in the OSM
  Format for Mobile Robotics","Maps are essential to mobile robotics tasks like localization and planning.
We propose the open street map (osm) XML based Area Graph file format to store
hierarchical, topometric semantic multi-floor maps of indoor and outdoor
environments, since currently no such format is popular within the robotics
community. Building on-top of osm we leverage the available open source editing
tools and libraries of osm, while adding the needed mobile robotics aspect with
building-level obstacle representation yet very compact, topometric data that
facilitates planning algorithms. Through the use of common osm keys as well as
custom ones we leverage the power of semantic annotation to enable various
applications. For example, we support planning based on robot capabilities, to
take the locomotion mode and attributes in conjunction with the environment
information into account. The provided C++ library is integrated into ROS. We
evaluate the performance of osmAG using real data in a global path planning
application on a very big osmAG map, demonstrating its convenience and
effectiveness for mobile robots.","Delin Feng, Chengqian Li, Yongqi Zhang, Chen Yu, Soeren Schwertfeger",2023-09-09T13:36:24Z,2023-09-09T13:36:24Z,http://arxiv.org/abs/2309.04791v1,http://arxiv.org/pdf/2309.04791v1.pdf,all:ROS AND all:mobile AND submittedDate:[202309062229 TO 202509052229],2023
"Privacy Perceptions in Robot-Assisted Well-Being Coaching: Examining the
  Roles of Information Transparency, User Control, and Proactivity","Social robots are increasingly recognized as valuable supporters in the field
of well-being coaching. They can function as independent coaches or provide
support alongside human coaches, and healthcare professionals. In coaching
interactions, these robots often handle sensitive information shared by users,
making privacy a relevant issue. Despite this, little is known about the
factors that shape users' privacy perceptions. This research aims to examine
three key factors systematically: (1) the transparency about information usage,
(2) the level of specific user control over how the robot uses their
information, and (3) the robot's behavioral approach - whether it acts
proactively or only responds on demand. Our results from an online study (N =
200) show that even when users grant the robot general access to personal data,
they additionally expect the ability to explicitly control how that information
is interpreted and shared during sessions. Experimental conditions that
provided such control received significantly higher ratings for perceived
privacy appropriateness and trust. Compared to user control, the effects of
transparency and proactivity on privacy appropriateness perception were low,
and we found no significant impact. The results suggest that merely informing
users or proactive sharing is insufficient without accompanying user control.
These insights underscore the need for further research on mechanisms that
allow users to manage robots' information processing and sharing, especially
when social robots take on more proactive roles alongside humans.","Atikkhan Faridkhan Nilgar, Manuel Dietrich, Kristof Van Laerhoven",2025-09-04T16:19:24Z,2025-09-04T16:19:24Z,http://arxiv.org/abs/2509.04358v1,http://arxiv.org/pdf/2509.04358v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Dependency Chain Analysis of ROS 2 DDS QoS Policies: From Lifecycle
  Tutorial to Static Verification","Robot Operating System 2 (ROS 2) relies on the Data Distribution Service
(DDS), which offers more than 20 Quality of Service (QoS) policies governing
availability, reliability, and resource usage. Yet ROS 2 users lack clear
guidance on safe policy combinations and validation processes prior to
deployment, which often leads to trial-and-error tuning and unexpected runtime
failures. To address these challenges, we analyze DDS Publisher-Subscriber
communication over a life cycle divided into Discovery, Data Exchange, and
Disassociation, and provide a user oriented tutorial explaining how 16 QoS
policies operate in each phase. Building on this analysis, we derive a QoS
dependency chain that formalizes inter-policy relationships and classifies 41
dependency violation rules, capturing constraints that commonly cause
communication failures in practice. Finally, we introduce QoS Guard, a ROS 2
package that statically validates DDS XML profiles offline, flags conflicts,
and enables safe, predeployment tuning without establishing a live ROS 2
session. Together, these contributions give ROS 2 users both conceptual insight
and a concrete tool that enables early detection of misconfigurations,
improving the reliability and resource efficiency of ROS 2 based robotic
systems.","Sanghoon Lee, Junha Kang, Kyung-Joon Park",2025-09-03T14:57:21Z,2025-09-03T14:57:21Z,http://arxiv.org/abs/2509.03381v1,http://arxiv.org/pdf/2509.03381v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Analyzing Reluctance to Ask for Help When Cooperating With Robots:
  Insights to Integrate Artificial Agents in HRC","As robot technology advances, collaboration between humans and robots will
become more prevalent in industrial tasks. When humans run into issues in such
scenarios, a likely future involves relying on artificial agents or robots for
aid. This study identifies key aspects for the design of future user-assisting
agents. We analyze quantitative and qualitative data from a user study
examining the impact of on-demand assistance received from a remote human in a
human-robot collaboration (HRC) assembly task. We study scenarios in which
users require help and we assess their experiences in requesting and receiving
assistance. Additionally, we investigate participants' perceptions of future
non-human assisting agents and whether assistance should be on-demand or
unsolicited. Through a user study, we analyze the impact that such design
decisions (human or artificial assistant, on-demand or unsolicited help) can
have on elicited emotional responses, productivity, and preferences of humans
engaged in HRC tasks.","Ane San Martin, Michael Hagenow, Julie Shah, Johan Kildal, Elena Lazkano",2025-09-01T13:08:09Z,2025-09-01T13:08:09Z,http://arxiv.org/abs/2509.01450v1,http://arxiv.org/pdf/2509.01450v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Autonomous Aggregate Sorting in Construction and Mining via Computer
  Vision-Aided Robotic Arm Systems","Traditional aggregate sorting methods, whether manual or mechanical, often
suffer from low precision, limited flexibility, and poor adaptability to
diverse material properties such as size, shape, and lithology. To address
these limitations, this study presents a computer vision-aided robotic arm
system designed for autonomous aggregate sorting in construction and mining
applications. The system integrates a six-degree-of-freedom robotic arm, a
binocular stereo camera for 3D perception, and a ROS-based control framework.
Core techniques include an attention-augmented YOLOv8 model for aggregate
detection, stereo matching for 3D localization, Denavit-Hartenberg kinematic
modeling for arm motion control, minimum enclosing rectangle analysis for size
estimation, and hand-eye calibration for precise coordinate alignment.
Experimental validation with four aggregate types achieved an average grasping
and sorting success rate of 97.5%, with comparable classification accuracy.
Remaining challenges include the reliable handling of small aggregates and
texture-based misclassification. Overall, the proposed system demonstrates
significant potential to enhance productivity, reduce operational costs, and
improve safety in aggregate handling, while providing a scalable framework for
advancing smart automation in construction, mining, and recycling industries.","Md. Taherul Islam Shawon, Yuan Li, Yincai Cai, Junjie Niu, Ting Peng",2025-08-30T03:44:11Z,2025-08-30T03:44:11Z,http://arxiv.org/abs/2509.00339v1,http://arxiv.org/pdf/2509.00339v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Context-Aware Risk Estimation in Home Environments: A Probabilistic
  Framework for Service Robots","We present a novel framework for estimating accident-prone regions in
everyday indoor scenes, aimed at improving real-time risk awareness in service
robots operating in human-centric environments. As robots become integrated
into daily life, particularly in homes, the ability to anticipate and respond
to environmental hazards is crucial for ensuring user safety, trust, and
effective human-robot interaction. Our approach models object-level risk and
context through a semantic graph-based propagation algorithm. Each object is
represented as a node with an associated risk score, and risk propagates
asymmetrically from high-risk to low-risk objects based on spatial proximity
and accident relationship. This enables the robot to infer potential hazards
even when they are not explicitly visible or labeled. Designed for
interpretability and lightweight onboard deployment, our method is validated on
a dataset with human-annotated risk regions, achieving a binary risk detection
accuracy of 75%. The system demonstrates strong alignment with human
perception, particularly in scenes involving sharp or unstable objects. These
results underline the potential of context-aware risk reasoning to enhance
robotic scene understanding and proactive safety behaviors in shared
human-robot spaces. This framework could serve as a foundation for future
systems that make context-driven safety decisions, provide real-time alerts, or
autonomously assist users in avoiding or mitigating hazards within home
environments.","Sena Ishii, Akash Chikhalikar, Ankit A. Ravankar, Jose Victorio Salazar Luces, Yasuhisa Hirata",2025-08-27T11:14:05Z,2025-08-27T11:14:05Z,http://arxiv.org/abs/2508.19788v1,http://arxiv.org/pdf/2508.19788v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"AS2FM: Enabling Statistical Model Checking of ROS 2 Systems for Robust
  Autonomy","Designing robotic systems to act autonomously in unforeseen environments is a
challenging task. This work presents a novel approach to use formal
verification, specifically Statistical Model Checking (SMC), to verify system
properties of autonomous robots at design-time. We introduce an extension of
the SCXML format, designed to model system components including both Robot
Operating System 2 (ROS 2) and Behavior Tree (BT) features. Further, we
contribute Autonomous Systems to Formal Models (AS2FM), a tool to translate the
full system model into JANI. The use of JANI, a standard format for
quantitative model checking, enables verification of system properties with
off-the-shelf SMC tools. We demonstrate the practical usability of AS2FM both
in terms of applicability to real-world autonomous robotic control systems, and
in terms of verification runtime scaling. We provide a case study, where we
successfully identify problems in a ROS 2-based robotic manipulation use case
that is verifiable in less than one second using consumer hardware.
Additionally, we compare to the state of the art and demonstrate that our
method is more comprehensive in system feature support, and that the
verification runtime scales linearly with the size of the model, instead of
exponentially.","Christian Henkel, Marco Lampacrescia, Michaela Klauck, Matteo Morelli",2025-08-26T09:00:18Z,2025-08-26T09:00:18Z,http://arxiv.org/abs/2508.18820v1,http://arxiv.org/pdf/2508.18820v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Integration of Computer Vision with Adaptive Control for Autonomous
  Driving Using ADORE","Ensuring safety in autonomous driving requires a seamless integration of
perception and decision making under uncertain conditions. Although computer
vision (CV) models such as YOLO achieve high accuracy in detecting traffic
signs and obstacles, their performance degrades in drift scenarios caused by
weather variations or unseen objects. This work presents a simulated autonomous
driving system that combines a context aware CV model with adaptive control
using the ADORE framework. The CARLA simulator was integrated with ADORE via
the ROS bridge, allowing real-time communication between perception, decision,
and control modules. A simulated test case was designed in both clear and drift
weather conditions to demonstrate the robust detection performance of the
perception model while ADORE successfully adapted vehicle behavior to speed
limits and obstacles with low response latency. The findings highlight the
potential of coupling deep learning-based perception with rule-based adaptive
decision making to improve automotive safety critical system.","Abu Shad Ahammed, Md Shahi Amran Hossain, Sayeri Mukherjee, Roman Obermaisser, Md. Ziaur Rahman",2025-08-25T12:55:30Z,2025-09-02T19:01:33Z,http://arxiv.org/abs/2508.17985v2,http://arxiv.org/pdf/2508.17985v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
SoK: Cybersecurity Assessment of Humanoid Ecosystem,"Humanoids are progressing toward practical deployment across healthcare,
industrial, defense, and service sectors. While typically considered
cyber-physical systems (CPSs), their dependence on traditional networked
software stacks (e.g., Linux operating systems), robot operating system (ROS)
middleware, and over-the-air update channels, creates a distinct security
profile that exposes them to vulnerabilities conventional CPS models do not
fully address. Prior studies have mainly examined specific threats, such as
LiDAR spoofing or adversarial machine learning (AML). This narrow focus
overlooks how an attack targeting one component can cascade harm throughout the
robot's interconnected systems. We address this gap through a systematization
of knowledge (SoK) that takes a comprehensive approach, consolidating
fragmented research from robotics, CPS, and network security domains. We
introduce a seven-layer security model for humanoid robots, organizing 39 known
attacks and 35 defenses across the humanoid ecosystem-from hardware to
human-robot interaction. Building on this security model, we develop a
quantitative 39x35 attack-defense matrix with risk-weighted scoring, validated
through Monte Carlo analysis. We demonstrate our method by evaluating three
real-world robots: Pepper, G1 EDU, and Digit. The scoring analysis revealed
varying security maturity levels, with scores ranging from 39.9% to 79.5%
across the platforms. This work introduces a structured, evidence-based
assessment method that enables systematic security evaluation, supports
cross-platform benchmarking, and guides prioritization of security investments
in humanoid robotics.","Priyanka Prakash Surve, Asaf Shabtai, Yuval Elovici",2025-08-24T18:13:33Z,2025-09-01T16:04:07Z,http://arxiv.org/abs/2508.17481v2,http://arxiv.org/pdf/2508.17481v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"A Rapid Iterative Trajectory Planning Method for Automated Parking
  through Differential Flatness","As autonomous driving continues to advance, automated parking is becoming
increasingly essential. However, significant challenges arise when implementing
path velocity decomposition (PVD) trajectory planning for automated parking.
The primary challenge is ensuring rapid and precise collision-free trajectory
planning, which is often in conflict. The secondary challenge involves
maintaining sufficient control feasibility of the planned trajectory,
particularly at gear shifting points (GSP). This paper proposes a PVD-based
rapid iterative trajectory planning (RITP) method to solve the above
challenges. The proposed method effectively balances the necessity for time
efficiency and precise collision avoidance through a novel collision avoidance
framework. Moreover, it enhances the overall control feasibility of the planned
trajectory by incorporating the vehicle kinematics model and including terminal
smoothing constraints (TSC) at GSP during path planning. Specifically, the
proposed method leverages differential flatness to ensure the planned path
adheres to the vehicle kinematic model. Additionally, it utilizes TSC to
maintain curvature continuity at GSP, thereby enhancing the control feasibility
of the overall trajectory. The simulation results demonstrate superior time
efficiency and tracking errors compared to model-integrated and other
iteration-based trajectory planning methods. In the real-world experiment, the
proposed method was implemented and validated on a ROS-based vehicle,
demonstrating the applicability of the RITP method for real vehicles.","Zhouheng Li, Lei Xie, Cheng Hu, Hongye Su",2025-08-23T14:36:48Z,2025-08-23T14:36:48Z,http://arxiv.org/abs/2508.17038v1,http://arxiv.org/pdf/2508.17038v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"RoboBuddy in the Classroom: Exploring LLM-Powered Social Robots for
  Storytelling in Learning and Integration Activities","Creating and improvising scenarios for content approaching is an enriching
technique in education. However, it comes with a significant increase in the
time spent on its planning, which intensifies when using complex technologies,
such as social robots. Furthermore, addressing multicultural integration is
commonly embedded in regular activities due to the already tight curriculum.
Addressing these issues with a single solution, we implemented an intuitive
interface that allows teachers to create scenario-based activities from their
regular curriculum using LLMs and social robots. We co-designed different
frameworks of activities with 4 teachers and deployed it in a study with 27
students for 1 week. Beyond validating the system's efficacy, our findings
highlight the positive impact of integration policies perceived by the children
and demonstrate the importance of scenario-based activities in students'
enjoyment, observed to be significantly higher when applying storytelling.
Additionally, several implications of using LLMs and social robots in long-term
classroom activities are discussed.","Daniel Tozadore, Nur Ertug, Yasmine Chaker, Mortadha Abderrahim",2025-08-22T13:14:09Z,2025-08-22T13:14:09Z,http://arxiv.org/abs/2508.16706v1,http://arxiv.org/pdf/2508.16706v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Take That for Me: Multimodal Exophora Resolution with Interactive
  Questioning for Ambiguous Out-of-View Instructions","Daily life support robots must interpret ambiguous verbal instructions
involving demonstratives such as ``Bring me that cup,'' even when objects or
users are out of the robot's view. Existing approaches to exophora resolution
primarily rely on visual data and thus fail in real-world scenarios where the
object or user is not visible. We propose Multimodal Interactive Exophora
resolution with user Localization (MIEL), which is a multimodal exophora
resolution framework leveraging sound source localization (SSL), semantic
mapping, visual-language models (VLMs), and interactive questioning with
GPT-4o. Our approach first constructs a semantic map of the environment and
estimates candidate objects from a linguistic query with the user's skeletal
data. SSL is utilized to orient the robot toward users who are initially
outside its visual field, enabling accurate identification of user gestures and
pointing directions. When ambiguities remain, the robot proactively interacts
with the user, employing GPT-4o to formulate clarifying questions. Experiments
in a real-world environment showed results that were approximately 1.3 times
better when the user was visible to the robot and 2.0 times better when the
user was not visible to the robot, compared to the methods without SSL and
interactive questioning. The project website is
https://emergentsystemlabstudent.github.io/MIEL/.","Akira Oyama, Shoichi Hasegawa, Akira Taniguchi, Yoshinobu Hagiwara, Tadahiro Taniguchi",2025-08-22T07:09:06Z,2025-08-22T07:09:06Z,http://arxiv.org/abs/2508.16143v1,http://arxiv.org/pdf/2508.16143v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
