title,summary,authors,published,updated,url,pdf_url,matched_query,year
"Domain Adaptation-Based Crossmodal Knowledge Distillation for 3D
  Semantic Segmentation","Semantic segmentation of 3D LiDAR data plays a pivotal role in autonomous
driving. Traditional approaches rely on extensive annotated data for point
cloud analysis, incurring high costs and time investments. In contrast,
realworld image datasets offer abundant availability and substantial scale. To
mitigate the burden of annotating 3D LiDAR point clouds, we propose two
crossmodal knowledge distillation methods: Unsupervised Domain Adaptation
Knowledge Distillation (UDAKD) and Feature and Semantic-based Knowledge
Distillation (FSKD). Leveraging readily available spatio-temporally
synchronized data from cameras and LiDARs in autonomous driving scenarios, we
directly apply a pretrained 2D image model to unlabeled 2D data. Through
crossmodal knowledge distillation with known 2D-3D correspondence, we actively
align the output of the 3D network with the corresponding points of the 2D
network, thereby obviating the necessity for 3D annotations. Our focus is on
preserving modality-general information while filtering out modality-specific
details during crossmodal distillation. To achieve this, we deploy
self-calibrated convolution on 3D point clouds as the foundation of our domain
adaptation module. Rigorous experimentation validates the effectiveness of our
proposed methods, consistently surpassing the performance of state-of-the-art
approaches in the field.","Jialiang Kang, Jiawen Wang, Dingsheng Luo",2025-08-30T06:34:39Z,2025-08-30T06:34:39Z,http://arxiv.org/abs/2509.00379v1,http://arxiv.org/pdf/2509.00379v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Cooperative Sensing Enhanced UAV Path-Following and Obstacle Avoidance
  with Variable Formation","The high mobility of unmanned aerial vehicles (UAVs) enables them to be used
in various civilian fields, such as rescue and cargo transport. Path-following
is a crucial way to perform these tasks while sensing and collision avoidance
are essential for safe flight. In this paper, we investigate how to efficiently
and accurately achieve path-following, obstacle sensing and avoidance subtasks,
as well as their conflict-free fusion scheduling. Firstly, a high precision
deep reinforcement learning (DRL)-based UAV formation path-following model is
developed, and the reward function with adaptive weights is designed from the
perspective of distance and velocity errors. Then, we use integrated sensing
and communication (ISAC) signals to detect the obstacle and derive the
Cramer-Rao lower bound (CRLB) for obstacle sensing by information-level fusion,
based on which we propose the variable formation enhanced obstacle position
estimation (VFEO) algorithm. In addition, an online obstacle avoidance scheme
without pretraining is designed to solve the sparse reward. Finally, with the
aid of null space based (NSB) behavioral method, we present a hierarchical
subtasks fusion strategy. Simulation results demonstrate the effectiveness and
superiority of the subtask algorithms and the hierarchical fusion strategy.","Changheng Wang, Zhiqing Wei, Wangjun Jiang, Haoyue Jiang, Zhiyong Feng",2025-08-29T02:48:41Z,2025-08-29T02:48:41Z,http://arxiv.org/abs/2508.21316v1,http://arxiv.org/pdf/2508.21316v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"TRUST-Planner: Topology-guided Robust Trajectory Planner for AAVs with
  Uncertain Obstacle Spatial-temporal Avoidance","Despite extensive developments in motion planning of autonomous aerial
vehicles (AAVs), existing frameworks faces the challenges of local minima and
deadlock in complex dynamic environments, leading to increased collision risks.
To address these challenges, we present TRUST-Planner, a topology-guided
hierarchical planning framework for robust spatial-temporal obstacle avoidance.
In the frontend, a dynamic enhanced visible probabilistic roadmap (DEV-PRM) is
proposed to rapidly explore topological paths for global guidance. The backend
utilizes a uniform terminal-free minimum control polynomial (UTF-MINCO) and
dynamic distance field (DDF) to enable efficient predictive obstacle avoidance
and fast parallel computation. Furthermore, an incremental multi-branch
trajectory management framework is introduced to enable spatio-temporal
topological decision-making, while efficiently leveraging historical
information to reduce replanning time. Simulation results show that
TRUST-Planner outperforms baseline competitors, achieving a 96\% success rate
and millisecond-level computation efficiency in tested complex environments.
Real-world experiments further validate the feasibility and practicality of the
proposed method.","Junzhi Li, Teng Long, Jingliang Sun, Jianxin Zhong",2025-08-20T10:52:28Z,2025-08-20T10:52:28Z,http://arxiv.org/abs/2508.14610v1,http://arxiv.org/pdf/2508.14610v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Dimension-Decomposed Learning for Quadrotor Geometric Attitude Control
  with Almost Global Exponential Convergence on SO(3)","This paper introduces a lightweight and interpretable online learning
approach called Dimension-Decomposed Learning (DiD-L) for disturbance
identification in quadrotor geometric attitude control. As a module instance of
DiD-L, we propose the Sliced Adaptive-Neuro Mapping (SANM). Specifically, to
address underlying underfitting problems, the high-dimensional mapping for
online identification is axially ``sliced"" into multiple low-dimensional
submappings (slices). In this way, the complex high-dimensional problem is
decomposed into a set of simple low-dimensional subtasks addressed by shallow
neural networks and adaptive laws. These neural networks and adaptive laws are
updated online via Lyapunov-based adaptation without the persistent excitation
(PE) condition. To enhance the interpretability of the proposed approach, we
prove that the state solution of the rotational error dynamics exponentially
converges into an arbitrarily small ball within an almost global attraction
domain, despite time-varying disturbances and inertia uncertainties. This
result is novel as it demonstrates exponential convergence without requiring
pre-training for unseen disturbances and specific knowledge of the model. To
our knowledge in the quadrotor control field, DiD-L is the first online
learning approach that is lightweight enough to run in real-time at 400 Hz on
microcontroller units (MCUs) such as STM32, and has been validated through
real-world experiments.","Tianhua Gao, Masashi Izumita, Kohji Tomita, Akiya Kamimura",2025-08-20T04:41:42Z,2025-08-28T11:58:55Z,http://arxiv.org/abs/2508.14422v2,http://arxiv.org/pdf/2508.14422v2.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"2COOOL: 2nd Workshop on the Challenge Of Out-Of-Label Hazards in
  Autonomous Driving","As the computer vision community advances autonomous driving algorithms,
integrating vision-based insights with sensor data remains essential for
improving perception, decision making, planning, prediction, simulation, and
control. Yet we must ask: Why don't we have entirely safe self-driving cars
yet? A key part of the answer lies in addressing novel scenarios, one of the
most critical barriers to real-world deployment. Our 2COOOL workshop provides a
dedicated forum for researchers and industry experts to push the state of the
art in novelty handling, including out-of-distribution hazard detection,
vision-language models for hazard understanding, new benchmarking and
methodologies, and safe autonomous driving practices. The 2nd Workshop on the
Challenge of Out-of-Label Hazards in Autonomous Driving (2COOOL) will be held
at the International Conference on Computer Vision (ICCV) 2025 in Honolulu,
Hawaii, on October 19, 2025. We aim to inspire the development of new
algorithms and systems for hazard avoidance, drawing on ideas from anomaly
detection, open-set recognition, open-vocabulary modeling, domain adaptation,
and related fields. Building on the success of its inaugural edition at the
Winter Conference on Applications of Computer Vision (WACV) 2025, the workshop
will feature a mix of academic and industry participation.","Ali K. AlShami, Ryan Rabinowitz, Maged Shoman, Jianwu Fang, Lukas Picek, Shao-Yuan Lo, Steve Cruz, Khang Nhut Lam, Nachiket Kamod, Lei-Lei Li, Jugal Kalita, Terrance E. Boult",2025-08-18T18:55:54Z,2025-08-18T18:55:54Z,http://arxiv.org/abs/2508.21080v1,http://arxiv.org/pdf/2508.21080v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Recent Advances in Transformer and Large Language Models for UAV
  Applications","The rapid advancement of Transformer-based models has reshaped the landscape
of uncrewed aerial vehicle (UAV) systems by enhancing perception,
decision-making, and autonomy. This review paper systematically categorizes and
evaluates recent developments in Transformer architectures applied to UAVs,
including attention mechanisms, CNN-Transformer hybrids, reinforcement learning
Transformers, and large language models (LLMs). Unlike previous surveys, this
work presents a unified taxonomy of Transformer-based UAV models, highlights
emerging applications such as precision agriculture and autonomous navigation,
and provides comparative analyses through structured tables and performance
benchmarks. The paper also reviews key datasets, simulators, and evaluation
metrics used in the field. Furthermore, it identifies existing gaps in the
literature, outlines critical challenges in computational efficiency and
real-time deployment, and offers future research directions. This comprehensive
synthesis aims to guide researchers and practitioners in understanding and
advancing Transformer-driven UAV technologies.","Hamza Kheddar, Yassine Habchi, Mohamed Chahine Ghanem, Mustapha Hemis, Dusit Niyato",2025-08-15T22:56:37Z,2025-08-15T22:56:37Z,http://arxiv.org/abs/2508.11834v1,http://arxiv.org/pdf/2508.11834v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Nominal Evaluation Of Automatic Multi-Sections Control Potential In
  Comparison To A Simpler One- Or Two-Sections Alternative With Predictive
  Spray Switching","Automatic Section Control (ASC) is a long-standing trend for spraying in
agriculture. It promises to minimise spray overlap areas. The core idea is to
(i) switch off spray nozzles on areas that have already been sprayed, and (ii)
to dynamically adjust nozzle flow rates along the boom bar that holds the spray
nozzles when velocities of boom sections vary during turn maneuvers. ASC is not
possible without sensors, in particular for accurate positioning data. Spraying
and the movement of modern wide boom bars are highly dynamic processes. In
addition, many uncertainty factors have an effect such as cross wind drift,
boom height, nozzle clogging in open-field conditions, and so forth. In view of
this complexity, the natural question arises if a simpler alternative exist.
Therefore, an Automatic Multi-Sections Control method is compared to a proposed
simpler one- or two-sections alternative that uses predictive spray switching.
The comparison is provided under nominal conditions. Agricultural spraying is
intrinsically linked to area coverage path planning and spray switching logic.
Combinations of two area coverage path planning and switching logics as well as
three sections-setups are compared. The three sections-setups differ by
controlling 48 sections, 2 sections or controlling all nozzles uniformly with
the same control signal as one single section. Methods are evaluated on 10
diverse real-world field examples, including non-convex field contours,
freeform mainfield lanes and multiple obstacle areas. A preferred method is
suggested that (i) minimises area coverage pathlength, (ii) offers intermediate
overlap, (iii) is suitable for manual driving by following a pre-planned
predictive spray switching logic for an area coverage path plan, and (iv) and
in contrast to ASC can be implemented sensor-free and therefore at low cost.",Mogens Plessen,2025-08-15T16:27:44Z,2025-08-15T16:27:44Z,http://arxiv.org/abs/2508.11573v1,http://arxiv.org/pdf/2508.11573v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"RayletDF: Raylet Distance Fields for Generalizable 3D Surface
  Reconstruction from Point Clouds or Gaussians","In this paper, we present a generalizable method for 3D surface
reconstruction from raw point clouds or pre-estimated 3D Gaussians by 3DGS from
RGB images. Unlike existing coordinate-based methods which are often
computationally intensive when rendering explicit surfaces, our proposed
method, named RayletDF, introduces a new technique called raylet distance
field, which aims to directly predict surface points from query rays. Our
pipeline consists of three key modules: a raylet feature extractor, a raylet
distance field predictor, and a multi-raylet blender. These components work
together to extract fine-grained local geometric features, predict raylet
distances, and aggregate multiple predictions to reconstruct precise surface
points. We extensively evaluate our method on multiple public real-world
datasets, demonstrating superior performance in surface reconstruction from
point clouds or 3D Gaussians. Most notably, our method achieves exceptional
generalization ability, successfully recovering 3D surfaces in a single-forward
pass across unseen datasets in testing.","Shenxing Wei, Jinxi Li, Yafei Yang, Siyuan Zhou, Bo Yang",2025-08-13T14:05:21Z,2025-08-13T14:05:21Z,http://arxiv.org/abs/2508.09830v1,http://arxiv.org/pdf/2508.09830v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Surg-InvNeRF: Invertible NeRF for 3D tracking and reconstruction in
  surgical vision","We proposed a novel test-time optimisation (TTO) approach framed by a
NeRF-based architecture for long-term 3D point tracking. Most current methods
in point tracking struggle to obtain consistent motion or are limited to 2D
motion. TTO approaches frame the solution for long-term tracking as optimising
a function that aggregates correspondences from other specialised
state-of-the-art methods. Unlike the state-of-the-art on TTO, we propose
parametrising such a function with our new invertible Neural Radiance Field
(InvNeRF) architecture to perform both 2D and 3D tracking in surgical
scenarios. Our approach allows us to exploit the advantages of a
rendering-based approach by supervising the reprojection of pixel
correspondences. It adapts strategies from recent rendering-based methods to
obtain a bidirectional deformable-canonical mapping, to efficiently handle a
defined workspace, and to guide the rays' density. It also presents our
multi-scale HexPlanes for fast inference and a new algorithm for efficient
pixel sampling and convergence criteria. We present results in the STIR and
SCARE datasets, for evaluating point tracking and testing the integration of
kinematic data in our pipeline, respectively. In 2D point tracking, our
approach surpasses the precision and accuracy of the TTO state-of-the-art
methods by nearly 50% on average precision, while competing with other
approaches. In 3D point tracking, this is the first TTO approach, surpassing
feed-forward methods while incorporating the benefits of a deformable
NeRF-based reconstruction.","Gerardo Loza, Junlei Hu, Dominic Jones, Sharib Ali, Pietro Valdastri",2025-08-13T10:20:24Z,2025-08-13T10:20:24Z,http://arxiv.org/abs/2508.09681v1,http://arxiv.org/pdf/2508.09681v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Distilling LLM Prior to Flow Model for Generalizable Agent's Imagination
  in Object Goal Navigation","The Object Goal Navigation (ObjectNav) task challenges agents to locate a
specified object in an unseen environment by imagining unobserved regions of
the scene. Prior approaches rely on deterministic and discriminative models to
complete semantic maps, overlooking the inherent uncertainty in indoor layouts
and limiting their ability to generalize to unseen environments. In this work,
we propose GOAL, a generative flow-based framework that models the semantic
distribution of indoor environments by bridging observed regions with
LLM-enriched full-scene semantic maps. During training, spatial priors inferred
from large language models (LLMs) are encoded as two-dimensional Gaussian
fields and injected into target maps, distilling rich contextual knowledge into
the flow model and enabling more generalizable completions. Extensive
experiments demonstrate that GOAL achieves state-of-the-art performance on MP3D
and Gibson, and shows strong generalization in transfer settings to HM3D. Codes
and pretrained models are available at https://github.com/Badi-Li/GOAL.","Badi Li, Ren-jie Lu, Yu Zhou, Jingke Meng, Wei-shi Zheng",2025-08-13T01:57:48Z,2025-08-13T01:57:48Z,http://arxiv.org/abs/2508.09423v1,http://arxiv.org/pdf/2508.09423v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
Decision-Making-Based Path Planning for Autonomous UAVs: A Survey,"One of the most critical features for the successful operation of autonomous
UAVs is the ability to make decisions based on the information acquired from
their surroundings. Each UAV must be able to make decisions during the flight
in order to deal with uncertainties in its system and the environment, and to
further act upon the information being received. Such decisions influence the
future behavior of the UAV, which is expressed as the path plan. Thus,
decision-making in path planning is an enabling technique for deploying
autonomous UAVs in real-world applications. This survey provides an overview of
existing studies that use aspects of decision-making in path planning,
presenting the research strands for Exploration Path Planning and Informative
Path Planning, and focusing on characteristics of how data have been modeled
and understood. Finally, we highlight the existing challenges for relevant
topics in this field.","Kelen C. Teixeira Vivaldini, Robert Pěnička, Martin Saska",2025-08-12T19:38:33Z,2025-08-12T19:38:33Z,http://arxiv.org/abs/2508.09304v1,http://arxiv.org/pdf/2508.09304v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Risk Map As Middleware: Towards Interpretable Cooperative End-to-end
  Autonomous Driving for Risk-Aware Planning","End-to-end paradigm has emerged as a promising approach to autonomous
driving. However, existing single-agent end-to-end pipelines are often
constrained by occlusion and limited perception range, resulting in hazardous
driving. Furthermore, their black-box nature prevents the interpretability of
the driving behavior, leading to an untrustworthiness system. To address these
limitations, we introduce Risk Map as Middleware (RiskMM) and propose an
interpretable cooperative end-to-end driving framework. The risk map learns
directly from the driving data and provides an interpretable spatiotemporal
representation of the scenario from the upstream perception and the
interactions between the ego vehicle and the surrounding environment for
downstream planning. RiskMM first constructs a multi-agent spatiotemporal
representation with unified Transformer-based architecture, then derives
risk-aware representations by modeling interactions among surrounding
environments with attention. These representations are subsequently fed into a
learning-based Model Predictive Control (MPC) module. The MPC planner
inherently accommodates physical constraints and different vehicle types and
can provide interpretation by aligning learned parameters with explicit MPC
elements. Evaluations conducted on the real-world V2XPnP-Seq dataset confirm
that RiskMM achieves superior and robust performance in risk-aware trajectory
planning, significantly enhancing the interpretability of the cooperative
end-to-end driving framework. The codebase will be released to facilitate
future research in this field.","Mingyue Lei, Zewei Zhou, Hongchen Li, Jiaqi Ma, Jia Hu",2025-08-11T07:00:52Z,2025-08-11T07:00:52Z,http://arxiv.org/abs/2508.07686v1,http://arxiv.org/pdf/2508.07686v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
Noise-Aware Generative Microscopic Traffic Simulation,"Accurately modeling individual vehicle behavior in microscopic traffic
simulation remains a key challenge in intelligent transportation systems, as it
requires vehicles to realistically generate and respond to complex traffic
phenomena such as phantom traffic jams. While traditional human driver
simulation models offer computational tractability, they do so by abstracting
away the very complexity that defines human driving. On the other hand, recent
advances in infrastructure-mounted camera-based roadway sensing have enabled
the extraction of vehicle trajectory data, presenting an opportunity to shift
toward generative, agent-based models. Yet, a major bottleneck remains: most
existing datasets are either overly sanitized or lack standardization, failing
to reflect the noisy, imperfect nature of real-world sensing. Unlike data from
vehicle-mounted sensors-which can mitigate sensing artifacts like occlusion
through overlapping fields of view and sensor fusion-infrastructure-based
sensors surface a messier, more practical view of challenges that traffic
engineers encounter. To this end, we present the I-24 MOTION Scenario Dataset
(I24-MSD)-a standardized, curated dataset designed to preserve a realistic
level of sensor imperfection, embracing these errors as part of the learning
problem rather than an obstacle to overcome purely from preprocessing. Drawing
from noise-aware learning strategies in computer vision, we further adapt
existing generative models in the autonomous driving community for I24-MSD with
noise-aware loss functions. Our results show that such models not only
outperform traditional baselines in realism but also benefit from explicitly
engaging with, rather than suppressing, data imperfection. We view I24-MSD as a
stepping stone toward a new generation of microscopic traffic simulation that
embraces the real-world challenges and is better aligned with practical needs.","Vindula Jayawardana, Catherine Tang, Junyi Ji, Jonah Philion, Xue Bin Peng, Cathy Wu",2025-08-10T18:41:49Z,2025-08-10T18:41:49Z,http://arxiv.org/abs/2508.07453v1,http://arxiv.org/pdf/2508.07453v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"OmniShape: Zero-Shot Multi-Hypothesis Shape and Pose Estimation in the
  Real World","We would like to estimate the pose and full shape of an object from a single
observation, without assuming known 3D model or category. In this work, we
propose OmniShape, the first method of its kind to enable probabilistic pose
and shape estimation. OmniShape is based on the key insight that shape
completion can be decoupled into two multi-modal distributions: one capturing
how measurements project into a normalized object reference frame defined by
the dataset and the other modelling a prior over object geometries represented
as triplanar neural fields. By training separate conditional diffusion models
for these two distributions, we enable sampling multiple hypotheses from the
joint pose and shape distribution. OmniShape demonstrates compelling
performance on challenging real world datasets. Project website:
https://tri-ml.github.io/omnishape","Katherine Liu, Sergey Zakharov, Dian Chen, Takuya Ikeda, Greg Shakhnarovich, Adrien Gaidon, Rares Ambrus",2025-08-05T17:30:41Z,2025-08-05T17:30:41Z,http://arxiv.org/abs/2508.03669v1,http://arxiv.org/pdf/2508.03669v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Vision-based Navigation of Unmanned Aerial Vehicles in Orchards: An
  Imitation Learning Approach","Autonomous unmanned aerial vehicle (UAV) navigation in orchards presents
significant challenges due to obstacles and GPS-deprived environments. In this
work, we introduce a learning-based approach to achieve vision-based navigation
of UAVs within orchard rows. Our method employs a variational autoencoder
(VAE)-based controller, trained with an intervention-based learning framework
that allows the UAV to learn a visuomotor policy from human experience. We
validate our approach in real orchard environments with a custom-built
quadrotor platform. Field experiments demonstrate that after only a few
iterations of training, the proposed VAE-based controller can autonomously
navigate the UAV based on a front-mounted camera stream. The controller
exhibits strong obstacle avoidance performance, achieves longer flying
distances with less human assistance, and outperforms existing algorithms.
Furthermore, we show that the policy generalizes effectively to novel
environments and maintains competitive performance across varying conditions
and speeds. This research not only advances UAV autonomy but also holds
significant potential for precision agriculture, improving efficiency in
orchard monitoring and management.","Peng Wei, Prabhash Ragbir, Stavros G. Vougioukas, Zhaodan Kong",2025-08-04T17:06:04Z,2025-08-04T17:06:04Z,http://arxiv.org/abs/2508.02617v1,http://arxiv.org/pdf/2508.02617v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"MUTE-DSS: A Digital-Twin-Based Decision Support System for Minimizing
  Underwater Radiated Noise in Ship Voyage Planning","We present a novel MUTE-DSS, a digital-twin-based decision support system for
minimizing underwater radiated noise (URN) during ship voyage planning. It is a
ROS2-centric framework that integrates state-of-the-art acoustic models
combining a semi-empirical reference spectrum for near-field modeling with 3D
ray tracing for propagation losses for far-field modeling, offering real-time
computation of the ship noise signature, alongside a data-driven Southern
resident killer whale distribution model. The proposed DSS performs a two-stage
optimization pipeline: Batch Informed Trees for collision-free ship routing and
a genetic algorithm for adaptive ship speed profiling under voyage constraints
that minimizes cumulative URN exposure to marine mammals. The effectiveness of
MUTE-DSS is demonstrated through case studies of ships operating between the
Strait of Georgia and the Strait of Juan de Fuca, comparing optimized voyages
against baseline trajectories derived from automatic identification system
data. Results show substantial reductions in noise exposure level, up to 7.14
dB, corresponding to approximately an 80.68% reduction in a simplified
scenario, and an average 4.90 dB reduction, corresponding to approximately a
67.6% reduction in a more realistic dynamic setting. These results illustrate
the adaptability and practical utility of the proposed decision support system.","Akash Venkateshwaran, Indu Kant Deo, Rajeev K. Jaiman",2025-08-03T20:02:56Z,2025-08-03T20:02:56Z,http://arxiv.org/abs/2508.01907v1,http://arxiv.org/pdf/2508.01907v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Reducing the gap between general purpose data and aerial images in
  concentrated solar power plants","In the context of Concentrated Solar Power (CSP) plants, aerial images
captured by drones present a unique set of challenges. Unlike urban or natural
landscapes commonly found in existing datasets, solar fields contain highly
reflective surfaces, and domain-specific elements that are uncommon in
traditional computer vision benchmarks. As a result, machine learning models
trained on generic datasets struggle to generalize to this setting without
extensive retraining and large volumes of annotated data. However, collecting
and labeling such data is costly and time-consuming, making it impractical for
rapid deployment in industrial applications.
  To address this issue, we propose a novel approach: the creation of
AerialCSP, a virtual dataset that simulates aerial imagery of CSP plants. By
generating synthetic data that closely mimic real-world conditions, our
objective is to facilitate pretraining of models before deployment,
significantly reducing the need for extensive manual labeling. Our main
contributions are threefold: (1) we introduce AerialCSP, a high-quality
synthetic dataset for aerial inspection of CSP plants, providing annotated data
for object detection and image segmentation; (2) we benchmark multiple models
on AerialCSP, establishing a baseline for CSP-related vision tasks; and (3) we
demonstrate that pretraining on AerialCSP significantly improves real-world
fault detection, particularly for rare and small defects, reducing the need for
extensive manual labeling. AerialCSP is made publicly available at
https://mpcutino.github.io/aerialcsp/.","M. A. Pérez-Cutiño, J. Valverde, J. Capitán, J. M. Díaz-Báñez",2025-08-01T08:57:02Z,2025-08-01T08:57:02Z,http://arxiv.org/abs/2508.00440v1,http://arxiv.org/pdf/2508.00440v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Online Estimation of Table-Top Grown Strawberry Mass in Field Conditions
  with Occlusions","Accurate mass estimation of table-top grown strawberries under field
conditions remains challenging due to frequent occlusions and pose variations.
This study proposes a vision-based pipeline integrating RGB-D sensing and deep
learning to enable non-destructive, real-time and online mass estimation. The
method employed YOLOv8-Seg for instance segmentation, Cycle-consistent
generative adversarial network (CycleGAN) for occluded region completion, and
tilt-angle correction to refine frontal projection area calculations. A
polynomial regression model then mapped the geometric features to mass.
Experiments demonstrated mean mass estimation errors of 8.11% for isolated
strawberries and 10.47% for occluded cases. CycleGAN outperformed large mask
inpainting (LaMa) model in occlusion recovery, achieving superior pixel area
ratios (PAR) (mean: 0.978 vs. 1.112) and higher intersection over union (IoU)
scores (92.3% vs. 47.7% in the [0.9-1] range). This approach addresses critical
limitations of traditional methods, offering a robust solution for automated
harvesting and yield monitoring with complex occlusion patterns.","Jinshan Zhen, Yuanyue Ge, Tianxiao Zhu, Hui Zhao, Ya Xiong",2025-07-31T12:10:23Z,2025-07-31T12:10:23Z,http://arxiv.org/abs/2507.23487v1,http://arxiv.org/pdf/2507.23487v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Optimizing Spreading Factor Selection for Mobile LoRa Gateways Using
  Single-Channel Hardware","The deployment of mobile LoRa gateways using low-cost single-channel hardware
presents a significant challenge in maintaining reliable communication due to
the lack of dynamic configuration support. In traditional LoRaWAN networks,
Adaptive Data Rate (ADR) mechanisms optimize communication parameters in real
time. However, such features are typically supported only by expensive
multi-channel gateways. This study proposes a cost-effective and
energy-efficient solution by statically selecting the optimal Spreading Factor
(SF) using a two-phase algorithm. The method first applies rule-based exclusion
to eliminate SFs that violate constraints related to distance, data rate, link
margin, and regulatory limits. Remaining candidates are then evaluated using a
weighted scoring model incorporating Time-on-Air, energy consumption, data
rate, and link robustness. The proposed algorithm was validated through
extensive field tests and NS-3 simulations under line-of-sight conditions.
Results demonstrate that the selected SF matched the optimal SF in over 92% of
cases across 672 simulated scenarios, confirming the algorithm's effectiveness.
This approach offers a scalable alternative to dynamic protocols, enabling
reliable mobile LoRa deployments in cost-sensitive environments such as
agriculture and rural sensing applications.",W. A. Sasindu Wijesuriya,2025-07-26T12:54:11Z,2025-07-26T12:54:11Z,http://arxiv.org/abs/2507.19938v1,http://arxiv.org/pdf/2507.19938v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"SmartPNT-MSF: A Multi-Sensor Fusion Dataset for Positioning and
  Navigation Research","High-precision navigation and positioning systems are critical for
applications in autonomous vehicles and mobile mapping, where robust and
continuous localization is essential. To test and enhance the performance of
algorithms, some research institutions and companies have successively
constructed and publicly released datasets. However, existing datasets still
suffer from limitations in sensor diversity and environmental coverage. To
address these shortcomings and advance development in related fields, the
SmartPNT Multisource Integrated Navigation, Positioning, and Attitude Dataset
has been developed. This dataset integrates data from multiple sensors,
including Global Navigation Satellite Systems (GNSS), Inertial Measurement
Units (IMU), optical cameras, and LiDAR, to provide a rich and versatile
resource for research in multi-sensor fusion and high-precision navigation. The
dataset construction process is thoroughly documented, encompassing sensor
configurations, coordinate system definitions, and calibration procedures for
both cameras and LiDAR. A standardized framework for data collection and
processing ensures consistency and scalability, enabling large-scale analysis.
Validation using state-of-the-art Simultaneous Localization and Mapping (SLAM)
algorithms, such as VINS-Mono and LIO-SAM, demonstrates the dataset's
applicability for advanced navigation research. Covering a wide range of
real-world scenarios, including urban areas, campuses, tunnels, and suburban
environments, the dataset offers a valuable tool for advancing navigation
technologies and addressing challenges in complex environments. By providing a
publicly accessible, high-quality dataset, this work aims to bridge gaps in
sensor diversity, data accessibility, and environmental representation,
fostering further innovation in the field.","Feng Zhu, Zihang Zhang, Kangcheng Teng, Abduhelil Yakup, Xiaohong Zhang",2025-07-25T09:06:11Z,2025-07-31T05:59:58Z,http://arxiv.org/abs/2507.19079v2,http://arxiv.org/pdf/2507.19079v2.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
Equivariant Volumetric Grasping,"We propose a new volumetric grasp model that is equivariant to rotations
around the vertical axis, leading to a significant improvement in sample
efficiency. Our model employs a tri-plane volumetric feature representation --
i.e., the projection of 3D features onto three canonical planes. We introduce a
novel tri-plane feature design in which features on the horizontal plane are
equivariant to 90{\deg} rotations, while the sum of features from the other two
planes remains invariant to the same transformations. This design is enabled by
a new deformable steerable convolution, which combines the adaptability of
deformable convolutions with the rotational equivariance of steerable ones.
This allows the receptive field to adapt to local object geometry while
preserving equivariance properties. We further develop equivariant adaptations
of two state-of-the-art volumetric grasp planners, GIGA and IGD. Specifically,
we derive a new equivariant formulation of IGD's deformable attention mechanism
and propose an equivariant generative model of grasp orientations based on flow
matching. We provide a detailed analytical justification of the proposed
equivariance properties and validate our approach through extensive simulated
and real-world experiments. Our results demonstrate that the proposed
projection-based design significantly reduces both computational and memory
costs. Moreover, the equivariant grasp models built on top of our tri-plane
features consistently outperform their non-equivariant counterparts, achieving
higher performance with only a modest computational overhead. Video and code
can be viewed in: https://mousecpn.github.io/evg-page/","Pinhao Song, Yutong Hu, Pengteng Li, Renaud Detry",2025-07-24T23:18:32Z,2025-08-05T12:56:02Z,http://arxiv.org/abs/2507.18847v2,http://arxiv.org/pdf/2507.18847v2.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
